#permanent_code,gen1,gen2,gen3,level,name,imp,org_code,tr_name
1275789312;76;11;0;2;服装鞋帽皮具店;9999;61100;
1275854848;76;12;0;2;专卖店;9999;61200;
1275920384;76;13;0;2;特殊买卖场所;9999;61300;
1275985920;76;14;0;2;个人用品/化妆品店;9999;61400;
1291911168;77;1;0;2;旅行社;9999;70100;
1291976704;77;2;0;2;信息咨询中心;9999;70200;
1292042240;77;3;0;2;售票处;9999;70300;
1292107776;77;4;0;2;邮局;9999;70400;
1292173312;77;5;0;2;物流速递;9999;70500;
1292238848;77;6;0;2;电讯营业厅;9999;70600;
1292304384;77;7;0;2;事务所;9999;70700;
1292369920;77;8;0;2;人才市场;9999;70800;
1292435456;77;9;0;2;自来水营业厅;9999;70900;
1292500992;77;10;0;2;电力营业厅;9999;71000;
1292566528;77;11;0;2;美容美发店;9999;71100;
1292632064;77;12;0;2;维修站点;9999;71200;
1292697600;77;13;0;2;摄影冲印店;9999;71300;
1292763136;77;14;0;2;洗浴推拿场所;9999;71400;
1292828672;77;15;0;2;洗衣店;9999;71500;
1292894208;77;16;0;2;中介机构;9999;71600;
1292959744;77;17;0;2;搬家公司;9999;71700;
1293025280;77;18;0;2;彩票彩券销售点;9999;71800;
1293090816;77;19;0;2;丧葬设施;9999;71900;
1308688384;78;1;0;2;运动场馆;9999;80100;
1308753920;78;2;0;2;高尔夫相关;9999;80200;
1308819456;78;3;0;2;娱乐场所;9999;80300;
1308884992;78;4;0;2;度假疗养场所;9999;80400;
1308950528;78;5;0;2;休闲场所;9999;80500;
1309016064;78;6;0;2;影剧院;9999;80600;
1325465600;79;1;0;2;综合医院;9999;90100;
1325531136;79;2;0;2;专科医院;9999;90200;
1325596672;79;3;0;2;诊所;9999;90300;
1325662208;79;4;0;2;急救中心;9999;90400;
1325727744;79;5;0;2;疾病预防机构;9999;90500;
1325793280;79;6;0;2;医药保健销售店;9999;90600;
1325858816;79;7;0;2;动物医疗场所;9999;90700;
1342242816;80;1;0;2;宾馆酒店;9999;100100;
1342308352;80;2;0;2;旅馆招待所;9999;100200;
1359020032;81;1;0;2;公园广场;9999;110100;
1359085568;81;2;0;2;风景名胜;9999;110200;
1375797248;82;1;0;2;产业园区;9999;120100;
1375862784;82;2;0;2;楼宇;9999;120200;
1375928320;82;3;0;2;住宅区;9999;120300;
1392574464;83;1;0;2;政府机关;9999;130100;
1392640000;83;2;0;2;外国机构;9999;130200;
1392705536;83;3;0;2;民主党派;9999;130300;
1392771072;83;4;0;2;社会团体;9999;130400;
1392836608;83;5;0;2;公检法机构;9999;130500;
1392902144;83;6;0;2;交通车辆管理;9999;130600;
1392967680;83;7;0;2;工商税务机构;9999;130700;
1409351680;84;1;0;2;博物馆;9999;140100;
1409417216;84;2;0;2;展览馆;9999;140200;
1409482752;84;3;0;2;会展中心 ;9999;140300;
1409548288;84;4;0;2;美术馆 ;9999;140400;
1409613824;84;5;0;2;图书馆;9999;140500;
1409679360;84;6;0;2;科技馆;9999;140600;
1409744896;84;7;0;2;天文馆;9999;140700;
1409810432;84;8;0;2;文化宫;9999;140800;
1409875968;84;9;0;2;档案馆;9999;140900;
1409941504;84;10;0;2;文艺团体;9999;141000;
1410007040;84;11;0;2;传媒机构;9999;141100;
1410072576;84;12;0;2;学校;9999;141200;
1410138112;84;13;0;2;科研机构 ;9999;141300;
1410203648;84;14;0;2;培训机构;9999;141400;
1410269184;84;15;0;2;驾校;9999;141500;
1426128896;85;1;0;2;飞机场;9999;150100;
1426194432;85;2;0;2;火车站;9999;150200;
1426259968;85;3;0;2;港口码头;9999;150300;
1426325504;85;4;0;2;长途汽车站;9999;150400;
1426391040;85;5;0;2;地铁站;9999;150500;
1426456576;85;6;0;2;轻轨站;9999;150600;
1426522112;85;7;0;2;公交车站;9999;150700;
1426587648;85;8;0;2;班车站;9999;150800;
1426653184;85;9;0;2;停车场;9999;150900;
1426718720;85;10;0;2;过境口岸;9999;151000;
1442906112;86;1;0;2;金融保险服务机构;9999;160100;
1442971648;86;2;0;2;银行相关;9999;160200;
1443037184;86;3;0;2;自动提款机;9999;160300;
1443102720;86;4;0;2;保险公司;9999;160400;
1443168256;86;5;0;2;证券公司;9999;160500;
1443233792;86;6;0;2;财务公司;9999;160600;
1459683328;87;1;0;2;知名企业;9999;170100;
1459748864;87;2;0;2;公司;9999;170200;
1459814400;87;3;0;2;工厂;9999;170300;
1459879936;87;4;0;2;农林牧渔基地;9999;170400;
1476526080;88;2;0;2;收费站;9999;180200;
1476591616;88;3;0;2;服务区;9999;180300;
1493368832;89;3;0;2;交通地名;9999;190300;
1493499904;89;5;0;2;市中心;9999;190500;
1510014976;90;1;0;2;报刊亭;9999;200100;
1510080512;90;2;0;2;公用电话;9999;200200;
1510146048;90;3;0;2;公共厕所;9999;200300;
1510211584;90;4;0;2;紧急避难场所;9999;200400;
1191247873;71;1;1;3;中国石化;9999;10101;
1191247874;71;1;2;3;中国石油;9999;10102;
1191247875;71;1;3;3;壳牌;9999;10103;
1191247876;71;1;4;3;美孚;9999;10104;
1191247877;71;1;5;3;加德士;9999;10105;
1191247879;71;1;7;3;东方;9999;10107;
1191247880;71;1;8;3;中石油碧辟;9999;10108;
1191247881;71;1;9;3;中石化碧辟;9999;10109;
1191247882;71;1;10;3;道达尔;9999;10110;
1191247883;71;1;11;3;埃索;9999;10111;
1191772161;71;9;1;3;汽车租赁还车;9999;10901;
1208025089;72;1;1;3;上海大众销售;9999;20101;
1208025090;72;1;2;3;一汽大众销售;9999;20102;
1208025091;72;1;3;3;斯柯达销售;9999;20103;
1208090625;72;2;1;3;广汽本田销售;9999;20201;
1208090626;72;2;2;3;东风本田销售;9999;20202;
1208090627;72;2;3;3;本田讴歌销售;9999;20203;
1208156161;72;3;1;3;一汽大众奥迪销售;9999;20301;
1208221697;72;4;1;3;凯迪拉克销售;9999;20401;
1208221698;72;4;2;3;别克销售;9999;20402;
1208221699;72;4;3;3;雪佛兰销售;9999;20403;
1208221700;72;4;4;3;欧宝销售;9999;20404;
1208221701;72;4;5;3;萨博销售;9999;20405;
1208221702;72;4;6;3;沃克斯豪尔销售;9999;20406;
1208221703;72;4;7;3;土星销售;9999;20407;
1208221704;72;4;8;3;大宇销售;9999;20408;
1208352769;72;6;1;3;宝马MINI车销售;9999;20601;
1208352770;72;6;2;3;劳斯莱斯销售;9999;20602;
1208418305;72;7;1;3;东风日产销售;9999;20701;
1208418306;72;7;2;3;郑州日产销售;9999;20702;
1208418307;72;7;3;3;英菲尼迪销售;9999;20703;
1208549380;72;9;4;3;迈巴赫销售;9999;20904;
1208549381;72;9;5;3;精灵销售;9999;20905;
1208614913;72;10;1;3;一汽丰田销售;9999;21001;
1208614914;72;10;2;3;广汽丰田销售;9999;21002;
1208614915;72;10;3;3;雷克萨斯销售;9999;21003;
1208614916;72;10;4;3;大发销售;9999;21004;
1208745985;72;12;1;3;东风雪铁龙销售;9999;21201;
1208745986;72;12;2;3;标致销售;9999;21202;
1208877057;72;14;1;3;阿尔法-罗密欧销售;9999;21401;
1208942593;72;15;1;3;玛莎拉蒂销售;9999;21501;
1209139202;72;18;2;3;马自达销售;9999;21802;
1209139203;72;18;3;3;林肯销售;9999;21803;
1209139204;72;18;4;3;水星销售;9999;21804;
1209466881;72;23;1;3;沃尔沃销售;9999;22301;
1209597953;72;25;1;3;吉普销售 ;9999;22501;
1209597954;72;25;2;3;道奇销售;9999;22502;
1224867841;73;2;1;3;上海大众维修;9999;30201;
1224867842;73;2;2;3;一汽大众维修;9999;30202;
1224867843;73;2;3;3;斯柯达维修;9999;30203;
1224933377;73;3;1;3;广汽本田维修;9999;30301;
1224933378;73;3;2;3;东风本田维修;9999;30302;
1224933379;73;3;3;3;本田讴歌维修;9999;30303;
1224998913;73;4;1;3;一汽大众奥迪维修 ;9999;30401;
1225064449;73;5;1;3;凯迪拉克维修;9999;30501;
1225064450;73;5;2;3;别克维修;9999;30502;
1225064451;73;5;3;3;雪佛兰维修;9999;30503;
1225064452;73;5;4;3;欧宝维修;9999;30504;
1225064453;73;5;5;3;萨博维修;9999;30505;
1225064454;73;5;6;3;沃克斯豪尔维修;9999;30506;
1225064455;73;5;7;3;土星维修;9999;30507;
1225064456;73;5;8;3;大宇维修;9999;30508;
1225195521;73;7;1;3;宝马MINI维修;9999;30701;
1225195522;73;7;2;3;劳斯莱斯维修;9999;30702;
1225261057;73;8;1;3;英菲尼迪维修;9999;30801;
1225261058;73;8;2;3;东风日产维修;9999;30802;
1225261059;73;8;3;3;郑州日产维修;9999;30803;
1225392132;73;10;4;3;迈巴赫维修 ;9999;31004;
1225392133;73;10;5;3;精灵维修;9999;31005;
1225457665;73;11;1;3;一汽丰田维修;9999;31101;
1225457666;73;11;2;3;广汽丰田维修;9999;31102;
1225457667;73;11;3;3;雷克萨斯维修;9999;31103;
